지역,날짜,오존(O3),미세먼지(PM10),초미세먼지(PM2.5)
수원,2018-08-06,0.02432738095238092,35.57861635220126,19.759036144578317
수원,2018-08-07,0.02910714285714284,24.07228915662651,13.624242424242425
수원,2018-08-08,0.02257142857142854,32.47826086956522,17.818181818181817
수원,2018-08-09,0.02252469135802467,32.43478260869565,18.746913580246915
수원,2018-08-10,0.036347305389221526,23.23780487804878,12.666666666666664
수원,2018-08-11,0.02915476190476188,11.874251497005988,5.384146341463414
수원,2018-08-12,0.034886904761904765,20.70833333333333,11.644171779141107
수원,2018-08-13,0.02498780487804876,36.01234567901235,21.746987951807228
수원,2018-08-14,0.02582530120481924,31.732142857142854,18.857142857142858
수원,2018-08-15,0.04110119047619044,31.13939393939394,19.391566265060238
수원,2018-08-16,0.02531547619047617,15.718562874251495,8.466666666666667
수원,2018-08-17,0.03547619047619045,15.172619047619047,5.8650306748466265
수원,2018-08-18,0.03744047619047616,18.99404761904762,8.30952380952381
수원,2018-08-19,0.053363095238095216,33.52380952380953,19.38095238095238
수원,2018-08-20,0.046012422360248405,42.15,23.692771084337355
수원,2018-08-21,0.02827878787878787,28.842424242424244,16.53614457831325
수원,2018-08-22,0.027251497005988005,28.607361963190183,16.15568862275449
수원,2018-08-23,0.013386904761904742,15.832335329341314,6.565476190476191
수원,2018-08-24,0.01839759036144576,11.357142857142858,4.957831325301205
수원,2018-08-25,0.03964880952380951,26.642857142857146,13.38095238095238
수원,2018-08-26,0.028333333333333318,17.214285714285715,9.928143712574851
수원,2018-08-27,0.011784431137724526,9.880952380952381,4.886904761904762
수원,2018-08-28,0.003604790419161679,10.909090909090908,5.310975609756096
수원,2018-08-29,0.0073999999999999925,17.488095238095234,7.355421686746987
수원,2018-08-30,0.02565030674846625,27.353293413173645,16.293413173652695
수원,2018-08-31,0.032916666666666636,26.957831325301203,15.563636363636364
수원,2018-09-01,0.02783333333333329,21.955974842767297,11.836363636363634
수원,2018-09-02,0.030357142857142833,14.86904761904762,7.011904761904763
수원,2018-09-03,0.016587878787878763,18.27710843373494,9.162650602409636
수원,2018-09-04,0.02543589743589741,18.05128205128205,8.48076923076923
수원,2018-09-05,0.03489403973509934,29.258992805755398,11.227272727272727
수원,2018-09-06,0.035395973154362395,33.885714285714286,16.655844155844154
수원,2018-09-07,0.035412903225806425,25.891719745222932,13.38095238095238
수원,2018-09-08,0.0233690476190476,25.839285714285715,12.476190476190474
수원,2018-09-09,0.027577380952380937,27.54761904761905,14.620481927710845
수원,2018-09-10,0.02849999999999997,14.732142857142858,6.096969696969698
수원,2018-09-11,0.027437125748502992,15.547619047619047,7.536585365853658
수원,2018-09-12,0.02544047619047617,18.05952380952381,8.593939393939394
수원,2018-09-13,0.01933132530120481,21.113095238095237,10.228915662650602
수원,2018-09-14,0.015374999999999972,19.622754491017965,10.357575757575756
수원,2018-09-15,0.015083333333333315,13.666666666666664,6.5059523809523805
수원,2018-09-16,0.026434523809523783,38.160714285714285,21.367469879518076
수원,2018-09-17,0.025396341463414608,28.92261904761905,15.065476190476188
수원,2018-09-18,0.018928571428571392,37.178343949044596,19.37579617834395
수원,2018-09-19,0.02283974358974356,40.49044585987261,21.242038216560513
수원,2018-09-20,0.028303571428571407,13.49404761904762,8.44047619047619
수원,2018-09-21,0.01941916167664668,10.694610778443113,5.08383233532934
수원,2018-09-22,0.023374999999999976,33.644578313253014,13.071428571428573
수원,2018-09-23,0.026184523809523786,33.3154761904762,12.75595238095238
수원,2018-09-24,0.023047619047619015,16.89156626506024,7.53012048192771
수원,2018-09-25,0.020148809523809503,15.833333333333336,8.257668711656441
수원,2018-09-26,0.027267857142857118,10.785714285714288,5.509316770186335
수원,2018-09-27,0.023583850931677,11.012121212121212,5.591463414634147
수원,2018-09-28,0.014380952380952355,16.214285714285715,8.221556886227543
수원,2018-09-29,0.018154761904761868,18.35542168674699,9.060975609756095
수원,2018-09-30,0.023392857142857104,22.654761904761905,10.726190476190476
수원,2018-10-01,0.022642424242424217,19.25,9.936305732484076
수원,2018-10-02,0.017773809523809494,28.702380952380953,15.869565217391305
수원,2018-10-03,0.017440476190476152,31.964071856287426,18.970238095238095
수원,2018-10-04,0.02109150326797384,23.487179487179485,13.301282051282053
수원,2018-10-05,0.019727272727272708,10.587096774193547,6.0129032258064505
수원,2018-10-06,0.027422619047619043,9.589285714285714,5.274390243902438
수원,2018-10-07,0.01880357142857141,29.255952380952376,11.771084337349398
수원,2018-10-08,0.0110181818181818,27.75301204819277,13.042424242424245
수원,2018-10-09,0.010233532934131716,27.0,13.134969325153374
수원,2018-10-10,0.021410714285714245,18.339285714285715,9.547619047619047
수원,2018-10-11,0.012303225806451592,19.412903225806453,9.587096774193547
수원,2018-10-12,0.010098684210526294,27.322580645161292,14.90967741935484
수원,2018-10-13,0.015809523809523773,35.874251497005986,24.57142857142857
수원,2018-10-14,0.02025595238095234,38.06666666666667,24.820987654320987
수원,2018-10-15,0.02413496932515334,74.1265060240964,46.53012048192771
수원,2018-10-16,0.010681818181818159,52.9935064935065,33.30065359477124
수원,2018-10-17,0.014357142857142834,36.681528662420384,19.636942675159236
수원,2018-10-18,0.009601190476190454,18.238095238095237,9.757575757575758
수원,2018-10-19,0.012664670658682615,21.50299401197605,10.91566265060241
수원,2018-10-20,0.01082738095238093,47.398809523809526,26.746913580246915
수원,2018-10-21,0.016226190476190443,46.518072289156635,29.175757575757576
수원,2018-10-22,0.014840490797545984,56.76363636363637,39.22222222222222
수원,2018-10-23,0.009523809523809504,59.60759493670886,37.85276073619632
수원,2018-10-24,0.012560240963855395,45.0952380952381,18.25
수원,2018-10-25,0.01103592814371255,41.714285714285715,21.45833333333333
수원,2018-10-26,0.01595833333333331,38.089285714285715,18.613095238095237
수원,2018-10-27,0.021970238095238057,26.930379746835442,6.7440476190476195
수원,2018-10-28,0.015107142857142838,19.93452380952381,9.869047619047619
수원,2018-10-29,0.013910714285714255,18.969135802469136,9.47878787878788
수원,2018-10-30,0.009774390243902423,24.11111111111111,12.589285714285715
수원,2018-10-31,0.013776315789473666,24.664516129032254,13.187096774193547
수원,2018-11-01,0.007999999999999998,38.131944444444436,20.72027972027972
수원,2018-11-02,0.00705732484076433,51.391025641025635,32.107594936708864
수원,2018-11-03,0.013380952380952351,68.1358024691358,47.38095238095239
수원,2018-11-04,0.01466071428571426,52.4625,36.945454545454545
수원,2018-11-05,0.006169696969696971,70.90853658536584,49.487804878048784
수원,2018-11-06,0.009856287425149674,118.19135802469135,86.32075471698113
수원,2018-11-07,0.00964242424242422,87.64743589743591,69.74803149606299
수원,2018-11-08,0.014331325301204794,15.975609756097562,11.398809523809526
수원,2018-11-09,0.028369047619047592,40.86309523809524,24.055214723926376
수원,2018-11-10,0.019238095238095203,74.07006369426752,49.29341317365271
수원,2018-11-11,0.0061726190476190474,77.19393939393939,51.714285714285715
수원,2018-11-12,0.007067901234567901,34.8,19.34394904458599
수원,2018-11-13,0.00703614457831325,47.91566265060241,28.75
수원,2018-11-14,0.00714285714285713,44.2360248447205,29.77914110429448
수원,2018-11-15,0.008940476190476169,52.53048780487804,38.020408163265316
수원,2018-11-16,0.00982738095238093,63.27329192546584,49.625899280575545
수원,2018-11-17,0.0056904761904761954,35.053892215568865,21.725352112676052
수원,2018-11-18,0.007922619047619029,37.55757575757576,23.91666666666667
수원,2018-11-19,0.009018292682926808,60.61445783132529,38.89510489510489
수원,2018-11-20,0.009987878787878766,51.215568862275454,22.3006993006993
수원,2018-11-21,0.008761904761904745,38.44642857142857,20.4375
수원,2018-11-22,0.01394047619047616,24.714285714285715,11.139860139860142
수원,2018-11-23,0.009249999999999977,29.33532934131736,15.51048951048951
수원,2018-11-24,0.008976190476190462,26.825301204819283,18.694444444444443
수원,2018-11-25,0.009066265060240945,51.99337748344371,39.661971830985905
수원,2018-11-26,0.007733333333333319,63.91875,47.58878504672897
수원,2018-11-27,0.003897590361445785,122.84146341463415,63.25735294117647
수원,2018-11-28,0.0098121212121212,123.33734939759034,26.147887323943657
수원,2018-11-29,0.002279761904761907,80.75595238095238,25.694444444444446
수원,2018-11-30,0.007833333333333317,57.67857142857143,20.784722222222218
수원,2018-12-01,0.005928571428571432,51.41666666666666,26.159722222222218
수원,2018-12-02,0.008702380952380934,52.08333333333334,27.840277777777782
수원,2018-12-03,0.008107142857142837,43.089285714285715,21.02083333333333
수원,2018-12-04,0.011067073170731693,33.17857142857143,15.3125
수원,2018-12-05,0.009321428571428552,30.73809523809524,13.75
수원,2018-12-06,0.008305389221556872,37.351190476190474,17.895833333333332
수원,2018-12-07,0.020335365853658516,23.976047904191613,9.908450704225352
수원,2018-12-08,0.018326388888888868,25.034722222222218,10.298611111111109
수원,2018-12-09,0.014798611111111094,24.347222222222218,11.965277777777779
수원,2018-12-10,0.005198675496688746,37.06535947712418,20.380281690140844
수원,2018-12-11,0.0033273809523809545,40.4277108433735,24.444444444444446
수원,2018-12-12,0.0132440476190476,45.809815950920246,25.0
수원,2018-12-13,0.010353658536585354,42.46875,29.9645390070922
수원,2018-12-14,0.006595092024539876,36.05988023952096,21.169014084507047
수원,2018-12-15,0.0046130952380952425,54.797619047619044,38.460431654676256
수원,2018-12-16,0.005470238095238099,50.952380952380956,41.753846153846155
수원,2018-12-17,0.008573170731707299,69.79141104294479,47.32592592592592
수원,2018-12-18,0.008137724550898189,54.34756097560975,31.575539568345324
수원,2018-12-19,0.007494047619047609,63.21818181818182,40.802816901408455
수원,2018-12-20,0.005430303030303034,59.24404761904761,35.986111111111114
수원,2018-12-21,0.0034055944055944084,79.49404761904762,52.15277777777778
수원,2018-12-22,0.006451388888888893,96.87272727272727,69.64539007092199
수원,2018-12-23,0.02080952380952379,55.865853658536594,31.785714285714285
